index,City,State,Country,Region,Market,LocationID
42872,Qarshi,Qashqadaryo,Uzbekistan,Central Asia,Asia Pacific,3388
42873,Gonabad,Razavi Khorasan,Iran,Southern Asia,Asia Pacific,3389
42878,Kigali,Kigali,Rwanda,Eastern Africa,Africa,3390
42879,East London,Eastern Cape,South Africa,Southern Africa,Africa,3391
42880,Shinyanga,Shinyanga,Tanzania,Eastern Africa,Africa,3392
42899,Toronto,Ontario,Canada,Canada,USCA,3393
42900,Port Said,Bur Sa'id,Egypt,North Africa,Africa,3394
42933,Zilina,Žilina,Slovakia,Eastern Europe,Europe,3395
42938,Corlu,Tekirdag,Turkey,Western Asia,Asia Pacific,3396
42941,Kiziltepe,Mardin,Turkey,Western Asia,Asia Pacific,3397
42946,Kassala,Kassala,Sudan,North Africa,Africa,3398
42951,Bryansk,Bryansk,Russia,Eastern Europe,Europe,3399
42954,Ashqelon,Southern,Israel,Western Asia,Asia Pacific,3400
42955,Maseru,Maseru,Lesotho,Southern Africa,Africa,3401
42959,Kryvyy Rih,Dnipropetrovs'k,Ukraine,Eastern Europe,Europe,3402
42962,Bloemfontein,Free State,South Africa,Southern Africa,Africa,3403
42963,Elbasan,Elbasan,Albania,Southern Europe,Europe,3404
42964,Taldyqorghan,Almaty,Kazakhstan,Central Asia,Asia Pacific,3405
42975,Ottawa,Ontario,Canada,Canada,USCA,3406
42976,Bissau,Bissau,Guinea-Bissau,Western Africa,Africa,3407
42984,Manzini,Manzini,Swaziland,Southern Africa,Africa,3408
42997,Waterloo,Ontario,Canada,Canada,USCA,3409
43010,Benoni,Gauteng,South Africa,Southern Africa,Africa,3410
43019,Edea,Littoral,Cameroon,Central Africa,Africa,3411
43020,Benin City,Edo,Nigeria,Western Africa,Africa,3412
43028,Vilnius,Vilnius,Lithuania,Northern Europe,Europe,3413
43032,Buzau,Buzau,Romania,Eastern Europe,Europe,3414
43035,Lubumbashi,Katanga,Democratic Republic of the Congo,Central Africa,Africa,3415
43040,Samobor,Zagrebacka,Croatia,Southern Europe,Europe,3416
43042,Usak,Usak,Turkey,Western Asia,Asia Pacific,3417
43047,Vaughan,Ontario,Canada,Canada,USCA,3418
43051,Toguchin,Novosibirsk,Russia,Eastern Europe,Europe,3419
43054,Ilorin,Kwara,Nigeria,Western Africa,Africa,3420
43059,Jizan,Jizan,Saudi Arabia,Western Asia,Asia Pacific,3421
43075,Salihli,Manisa,Turkey,Western Asia,Asia Pacific,3422
43080,Kismaayo,Jubbada Hoose,Somalia,Eastern Africa,Africa,3423
43090,Beykoz,Istanbul,Turkey,Western Asia,Asia Pacific,3424
43097,Targu Jiu,Gorj,Romania,Eastern Europe,Europe,3425
43100,Shushtar,Khuzestan,Iran,Southern Asia,Asia Pacific,3426
43123,Javanrud,Kermanshah,Iran,Southern Asia,Asia Pacific,3427
43127,Elazig,Elazig,Turkey,Western Asia,Asia Pacific,3428
43133,Calabar,Cross River,Nigeria,Western Africa,Africa,3429
43146,Kocaeli,Kocaeli,Turkey,Western Asia,Asia Pacific,3430
43148,Ouidah,Atlantique,Benin,Western Africa,Africa,3431
43151,Ouagadougou,Centre,Burkina Faso,Western Africa,Africa,3432
43158,Menemen,Izmir,Turkey,Western Asia,Asia Pacific,3433
43164,Rybnik,Silesia,Poland,Eastern Europe,Europe,3434
43192,Ordu,Ordu,Turkey,Western Asia,Asia Pacific,3435
43193,Horlivka,Donetsk,Ukraine,Eastern Europe,Europe,3436
43197,Voronezh,Voronezh,Russia,Eastern Europe,Europe,3437
43202,Antakya,Hatay,Turkey,Western Asia,Asia Pacific,3438
43204,Sapele,Delta,Nigeria,Western Africa,Africa,3439
43218,Atakpame,Plateaux,Togo,Western Africa,Africa,3440
43219,Belgorod,Belgorod,Russia,Eastern Europe,Europe,3441
43231,Al Mubarraz,Ash Sharqiyah,Saudi Arabia,Western Asia,Asia Pacific,3442
43238,Al Mahallah al Kubra,Al Gharbiyah,Egypt,North Africa,Africa,3443
43241,Randfontein,Gauteng,South Africa,Southern Africa,Africa,3444
43255,Ploiesti,Prahova,Romania,Eastern Europe,Europe,3445
43259,Brest,Brest,Belarus,Eastern Europe,Europe,3446
43262,Holon,Tel Aviv,Israel,Western Asia,Asia Pacific,3447
43275,Kirsehir,Kirsehir,Turkey,Western Asia,Asia Pacific,3448
43296,Borujerd,Lorestan,Iran,Southern Asia,Asia Pacific,3449
43304,Kirovohrad,Kirovohrad,Ukraine,Eastern Europe,Europe,3450
43326,Durban,Kwazulu-natal,South Africa,Southern Africa,Africa,3451
43327,Nizhyn,Chernihiv,Ukraine,Eastern Europe,Europe,3452
43329,Timisoara,Timis,Romania,Eastern Europe,Europe,3453
43335,Buca,Izmir,Turkey,Western Asia,Asia Pacific,3454
43336,Dar Chioukh,Djelfa,Algeria,North Africa,Africa,3455
43337,Sliven,Sliven,Bulgaria,Eastern Europe,Europe,3456
43341,Barika,Batna,Algeria,North Africa,Africa,3457
43345,Trabzon,Trabzon,Turkey,Western Asia,Asia Pacific,3458
43350,Zaria,Kaduna,Nigeria,Western Africa,Africa,3459
43382,Botosani,Botosani,Romania,Eastern Europe,Europe,3460
43390,Sokoto,Sokoto,Nigeria,Western Africa,Africa,3461
43401,Saskatoon,Saskatchewan,Canada,Canada,USCA,3462
43408,Cherkasy,Cherkasy,Ukraine,Eastern Europe,Europe,3463
43411,Cape Coast,Central,Ghana,Western Africa,Africa,3464
43423,Al Hudaydah,Al Hudaydah,Yemen,Western Asia,Asia Pacific,3465
43458,Peterborough,Ontario,Canada,Canada,USCA,3466
43464,Khorramabad,Lorestan,Iran,Southern Asia,Asia Pacific,3467
43469,Zhlobin,Homyel',Belarus,Eastern Europe,Europe,3468
43472,Podgorica,Podgorica,Montenegro,Southern Europe,Europe,3469
43475,Nal'chik,Kabardino-Balkariya,Russia,Eastern Europe,Europe,3470
43488,Lisichansk,Luhans'k,Ukraine,Eastern Europe,Europe,3471
43508,Nazilli,Aydin,Turkey,Western Asia,Asia Pacific,3472
43536,Pitesti,Arges,Romania,Eastern Europe,Europe,3473
43572,Ad Diwem,White Nile,Sudan,North Africa,Africa,3474
43574,Corum,Corum,Turkey,Western Asia,Asia Pacific,3475
43585,Yaroslavl',Yaroslavl',Russia,Eastern Europe,Europe,3476
43592,Kaluga,Kaluga,Russia,Eastern Europe,Europe,3477
43631,Tetouan,Tanger-Tétouan,Morocco,North Africa,Africa,3478
43634,Mississauga,Ontario,Canada,Canada,USCA,3479
43664,Abbotsford,British Columbia,Canada,Canada,USCA,3480
43670,Tokat,Tokat,Turkey,Western Asia,Asia Pacific,3481
43683,Maiduguri,Borno,Nigeria,Western Africa,Africa,3482
43686,Yazd,Yazd,Iran,Southern Asia,Asia Pacific,3483
43691,Abuja,Abuja Capital Territory,Nigeria,Western Africa,Africa,3484
43697,Iasi,Iasi,Romania,Eastern Europe,Europe,3485
43736,Denizli,Denizli,Turkey,Western Asia,Asia Pacific,3486
43760,Umtata,Eastern Cape,South Africa,Southern Africa,Africa,3487
43767,Yanbu al Bahr,Al Madinah,Saudi Arabia,Western Asia,Asia Pacific,3488
43768,Slupsk,Pomerania,Poland,Eastern Europe,Europe,3489
43780,Arad,Arad,Romania,Eastern Europe,Europe,3490
43797,Abadan,Khuzestan,Iran,Southern Asia,Asia Pacific,3491
43832,Birjand,South Khorasan,Iran,Southern Asia,Asia Pacific,3492
43836,Burnaby,British Columbia,Canada,Canada,USCA,3493
43846,Dniprodzerzhyns'k,Dnipropetrovs'k,Ukraine,Eastern Europe,Europe,3494
43854,Gubkin,Belgorod,Russia,Eastern Europe,Europe,3495
43856,Muscat,Muscat,Oman,Western Asia,Asia Pacific,3496
43859,Erzurum,Erzurum,Turkey,Western Asia,Asia Pacific,3497
43871,Sosnowiec,Silesia,Poland,Eastern Europe,Europe,3498
43874,Mostaganem,Mostaganem,Algeria,North Africa,Africa,3499
43884,Ilesha,Osun,Nigeria,Western Africa,Africa,3500
43889,Gombe,Gombe,Nigeria,Western Africa,Africa,3501
43894,Baia Mare,Maramures,Romania,Eastern Europe,Europe,3502
43896,Bene Beraq,Tel Aviv,Israel,Western Asia,Asia Pacific,3503
43901,Torbat-e Heydariyeh,Razavi Khorasan,Iran,Southern Asia,Asia Pacific,3504
43921,Ras al Khaymah,Ra's Al Khaymah,United Arab Emirates,Western Asia,Asia Pacific,3505
43935,Ramat Aviv,Tel Aviv,Israel,Western Asia,Asia Pacific,3506
43938,Kremenchuk,Poltava,Ukraine,Eastern Europe,Europe,3507
43942,Arkhangelsk,Arkhangel'sk,Russia,Eastern Europe,Europe,3508
43945,Mbinga,Ruvuma,Tanzania,Eastern Africa,Africa,3509
43953,Bilbeis,Ash Sharqiyah,Egypt,North Africa,Africa,3510
43956,Lublin,Lublin,Poland,Eastern Europe,Europe,3511
43959,Almaty,Almaty City,Kazakhstan,Central Asia,Asia Pacific,3512
43960,Orsha,Vitsyebsk,Belarus,Eastern Europe,Europe,3513
43975,Stellenbosch,Western Cape,South Africa,Southern Africa,Africa,3514
43979,Viransehir,Sanliurfa,Turkey,Western Asia,Asia Pacific,3515
43984,Oktyabr'skiy,Bashkortostan,Russia,Eastern Europe,Europe,3516
43994,Libreville,Estuaire,Gabon,Central Africa,Africa,3517
43999,Quchan,Razavi Khorasan,Iran,Southern Asia,Asia Pacific,3518
44018,Richmond Hill,Ontario,Canada,Canada,USCA,3519
44061,Saida,Saida,Algeria,North Africa,Africa,3520
44064,Siauliai,Šiauliai,Lithuania,Northern Europe,Europe,3521
44071,Ternopil',Ternopil',Ukraine,Eastern Europe,Europe,3522
44074,Plzen,Plzen,Czech Republic,Eastern Europe,Europe,3523
44094,Bandirma,Balikesir,Turkey,Western Asia,Asia Pacific,3524
44108,Rehovot,Central,Israel,Western Asia,Asia Pacific,3525
44111,Barrie,Ontario,Canada,Canada,USCA,3526
44122,Gdynia,Pomerania,Poland,Eastern Europe,Europe,3527
44147,Bytom,Silesia,Poland,Eastern Europe,Europe,3528
44155,Kopeysk,Chelyabinsk,Russia,Eastern Europe,Europe,3529
44162,Mohammedia,Grand Casablanca,Morocco,North Africa,Africa,3530
44165,Bishkek,Bishkek,Kyrgyzstan,Central Asia,Asia Pacific,3531
44182,Akhisar,Manisa,Turkey,Western Asia,Asia Pacific,3532
44184,Taraz,Zhambyl,Kazakhstan,Central Asia,Asia Pacific,3533
44193,Mamak,Ankara,Turkey,Western Asia,Asia Pacific,3534
44212,Tarsus,Mersin,Turkey,Western Asia,Asia Pacific,3535
44219,Kitwe,Copperbelt,Zambia,Eastern Africa,Africa,3536
44269,Beirut,Beirut,Lebanon,Western Asia,Asia Pacific,3537
44272,Regina,Saskatchewan,Canada,Canada,USCA,3538
44285,Kandi,Alibori,Benin,Western Africa,Africa,3539
44291,Aswan,Aswan,Egypt,North Africa,Africa,3540
44315,Ajman,'Ajman,United Arab Emirates,Western Asia,Asia Pacific,3541
44331,Kingston,Ontario,Canada,Canada,USCA,3542
44335,Salavat,Bashkortostan,Russia,Eastern Europe,Europe,3543
44343,Laayoune,Laayoune,Western Sahara,Western Africa,Africa,3544
44379,Bandar-e Anzali,Gilan,Iran,Southern Asia,Asia Pacific,3545
44397,Gorgan,Golestan,Iran,Southern Asia,Asia Pacific,3546
44399,Gaborone,South-East,Botswana,Southern Africa,Africa,3547
44443,Medea,Medea,Algeria,North Africa,Africa,3548
44444,Focsani,Vrancea,Romania,Eastern Europe,Europe,3549
44448,Abha,'Asir,Saudi Arabia,Western Asia,Asia Pacific,3550
44452,Tel Aviv,Tel Aviv,Israel,Western Asia,Asia Pacific,3551
44458,Korce,Korçë,Albania,Southern Europe,Europe,3552
44462,Umraniye,Istanbul,Turkey,Western Asia,Asia Pacific,3553
44468,Mary,Mary,Turkmenistan,Central Asia,Asia Pacific,3554
44471,Djougou,Donga,Benin,Western Africa,Africa,3555
44485,Toliara,Atsimo-Andrefana,Madagascar,Eastern Africa,Africa,3556
44504,Bo,Southern,Sierra Leone,Western Africa,Africa,3557
44506,El Jadida,Doukkala-Abda,Morocco,North Africa,Africa,3558
44508,Alanya,Antalya,Turkey,Western Asia,Asia Pacific,3559
44541,St. John's,Newfoundland,Canada,Canada,USCA,3560
44544,Vanderbijlpark,Gauteng,South Africa,Southern Africa,Africa,3561
44557,Epworth,Harare,Zimbabwe,Eastern Africa,Africa,3562
44565,Berrechid,Chaouia-Ouardigha,Morocco,North Africa,Africa,3563
44583,Maradi,Maradi,Niger,Western Africa,Africa,3564
44625,Yalova,Yalova,Turkey,Western Asia,Asia Pacific,3565
44628,Uman',Cherkasy,Ukraine,Eastern Europe,Europe,3566
44676,Kalemie,Katanga,Democratic Republic of the Congo,Central Africa,Africa,3567
44678,Piatra-Neamt,Neamt,Romania,Eastern Europe,Europe,3568
44683,Zanjan,Zanjan,Iran,Southern Asia,Asia Pacific,3569
44688,Toamasina,Atsinanana,Madagascar,Eastern Africa,Africa,3570
44709,Porto-Novo,Ouémé,Benin,Western Africa,Africa,3571
44749,Zhytomyr,Zhytomyr,Ukraine,Eastern Europe,Europe,3572
44757,Budënnovsk,Stavropol',Russia,Eastern Europe,Europe,3573
44763,Sanliurfa,Sanliurfa,Turkey,Western Asia,Asia Pacific,3574
44782,Daloa,Haut-Sassandra,Cote d'Ivoire,Western Africa,Africa,3575
44788,Kankan,Kankan,Guinea,Western Africa,Africa,3576
44802,Djibouti,Djibouti,Djibouti,Eastern Africa,Africa,3577
44808,Kisangani,Orientale,Democratic Republic of the Congo,Central Africa,Africa,3578
44812,Sterlitamak,Bashkortostan,Russia,Eastern Europe,Europe,3579
44835,Mabopane,Gauteng,South Africa,Southern Africa,Africa,3580
44847,Bechar,Bechar,Algeria,North Africa,Africa,3581
44851,Akhmim,Suhaj,Egypt,North Africa,Africa,3582
44874,Nikopol',Dnipropetrovs'k,Ukraine,Eastern Europe,Europe,3583
44891,Funtua,Katsina,Nigeria,Western Africa,Africa,3584
44913,Pleven,Pleven,Bulgaria,Eastern Europe,Europe,3585
44920,Lida,Hrodna,Belarus,Eastern Europe,Europe,3586
44929,Khasavyurt,Dagestan,Russia,Eastern Europe,Europe,3587
44945,Cizre,Sirnak,Turkey,Western Asia,Asia Pacific,3588
44963,Rijeka,Primorsko-Goranska,Croatia,Southern Europe,Europe,3589
44969,Zinder,Zinder,Niger,Western Africa,Africa,3590
44970,Al Khums,Al Marqab,Libya,North Africa,Africa,3591
44973,Coquitlam,British Columbia,Canada,Canada,USCA,3592
44995,Jastrzebie Zdroj,Silesia,Poland,Eastern Europe,Europe,3593
45002,Silopi,Sirnak,Turkey,Western Asia,Asia Pacific,3594
45018,Durres,Durrës,Albania,Southern Europe,Europe,3595
45028,Soma,Manisa,Turkey,Western Asia,Asia Pacific,3596
45034,Al Hufuf,Ash Sharqiyah,Saudi Arabia,Western Asia,Asia Pacific,3597
45046,Lubango,Huila,Angola,Central Africa,Africa,3598
45054,Satu Mare,Satu Mare,Romania,Eastern Europe,Europe,3599
45129,Balmazujvaros,Hajdu-Bihar,Hungary,Eastern Europe,Europe,3600
45137,Nkongsamba,Littoral,Cameroon,Central Africa,Africa,3601
45141,Zabol,Sistan Va Baluchestan,Iran,Southern Asia,Asia Pacific,3602
45144,Ulundi,Kwazulu-natal,South Africa,Southern Africa,Africa,3603
45174,Uvira,South Kivu,Democratic Republic of the Congo,Central Africa,Africa,3604
45207,Natitingou,Atakora,Benin,Western Africa,Africa,3605
45214,Stakhanov,Luhans'k,Ukraine,Eastern Europe,Europe,3606
45222,Messaad,Djelfa,Algeria,North Africa,Africa,3607
45227,Torbali,Izmir,Turkey,Western Asia,Asia Pacific,3608
45229,Magnitogorsk,Chelyabinsk,Russia,Eastern Europe,Europe,3609
45233,Ilam,Ilam,Iran,Southern Asia,Asia Pacific,3610
45273,Berdyans'k,Zaporizhzhya,Ukraine,Eastern Europe,Europe,3611
45280,Zenica,Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,Southern Europe,Europe,3612
45281,Maltepe,Istanbul,Turkey,Western Asia,Asia Pacific,3613
45300,Bafoussam,Ouest,Cameroon,Central Africa,Africa,3614
45310,Damaturu,Yobe,Nigeria,Western Africa,Africa,3615
45316,Katsina,Katsina,Nigeria,Western Africa,Africa,3616
45323,Annaba,Annaba,Algeria,North Africa,Africa,3617
45325,Homyel',Homyel',Belarus,Eastern Europe,Europe,3618
45353,Samsun,Samsun,Turkey,Western Asia,Asia Pacific,3619
45357,Shahriar,Tehran,Iran,Southern Asia,Asia Pacific,3620
45365,Sakaka,Al Jawf,Saudi Arabia,Western Asia,Asia Pacific,3621
45381,Kigoma,Kigoma,Tanzania,Eastern Africa,Africa,3622
45387,Bistrita,Bistrita-Nasaud,Romania,Eastern Europe,Europe,3623
45461,Semnan,Semnan,Iran,Southern Asia,Asia Pacific,3624
45463,Osijek,Osjecko-Baranjska,Croatia,Southern Europe,Europe,3625
45492,Siirt,Siirt,Turkey,Western Asia,Asia Pacific,3626
45505,Ikot Ekpene,Akwa Ibom,Nigeria,Western Africa,Africa,3627
45515,Oleksandriya,Kirovohrad,Ukraine,Eastern Europe,Europe,3628
45526,Kindia,Kindia,Guinea,Western Africa,Africa,3629
45561,Ceyhan,Adana,Turkey,Western Asia,Asia Pacific,3630
45573,Resita,Caras-Severin,Romania,Eastern Europe,Europe,3631
45624,Sarkand,Almaty,Kazakhstan,Central Asia,Asia Pacific,3632
45653,Ar Raqqah,Ar Raqqah,Syria,Western Asia,Asia Pacific,3633
45686,Baqubah,Diyala,Iraq,Western Asia,Asia Pacific,3634
45704,Stanger,Kwazulu-natal,South Africa,Southern Africa,Africa,3635
45706,Centurion,Gauteng,South Africa,Southern Africa,Africa,3636
45717,Bolu,Bolu,Turkey,Western Asia,Asia Pacific,3637
45726,Duzce,Düzce,Turkey,Western Asia,Asia Pacific,3638
45728,Pinsk,Brest,Belarus,Eastern Europe,Europe,3639
45741,Makurdi,Benue,Nigeria,Western Africa,Africa,3640
45744,Giurgiu,Giurgiu,Romania,Eastern Europe,Europe,3641
45750,Tabora,Tabora,Tanzania,Eastern Africa,Africa,3642
45752,Sibiu,Sibiu,Romania,Eastern Europe,Europe,3643
45777,Yamoussoukro,Lacs,Cote d'Ivoire,Western Africa,Africa,3644
45812,Polatli,Ankara,Turkey,Western Asia,Asia Pacific,3645
45816,Karbala',Karbala',Iraq,Western Asia,Asia Pacific,3646
45842,Najafabad,Esfahan,Iran,Southern Asia,Asia Pacific,3647
45851,Kayes,Kayes,Mali,Western Africa,Africa,3648
45866,Bafra,Samsun,Turkey,Western Asia,Asia Pacific,3649
45874,Guelph,Ontario,Canada,Canada,USCA,3650
45881,Saanich,British Columbia,Canada,Canada,USCA,3651
45891,Damanhur,Al Buhayrah,Egypt,North Africa,Africa,3652
45892,Mtwara,Mtwara,Tanzania,Eastern Africa,Africa,3653
45904,Polatsk,Vitsyebsk,Belarus,Eastern Europe,Europe,3654
45926,Guelma,Guelma,Algeria,North Africa,Africa,3655
45954,Safi,Doukkala-Abda,Morocco,North Africa,Africa,3656
45974,Aksaray,Aksaray,Turkey,Western Asia,Asia Pacific,3657
46016,Vereeniging,Gauteng,South Africa,Southern Africa,Africa,3658
46053,Chorzow,Silesia,Poland,Eastern Europe,Europe,3659
46061,Boghni,Tizi Ouzou,Algeria,North Africa,Africa,3660
46075,Etimesgut,Ankara,Turkey,Western Asia,Asia Pacific,3661
46103,Oradea,Bihor,Romania,Eastern Europe,Europe,3662
46121,Mbeya,Mbeya,Tanzania,Eastern Africa,Africa,3663
46133,Tete,Tete,Mozambique,Eastern Africa,Africa,3664
46161,Shumen,Shumen,Bulgaria,Eastern Europe,Europe,3665
46162,Loum,Littoral,Cameroon,Central Africa,Africa,3666
46253,Ebolowa,Sud,Cameroon,Central Africa,Africa,3667
46277,Tartu,Tartumaa,Estonia,Northern Europe,Europe,3668
46300,Ivano-Frankivs'k,Ivano-Frankivsk,Ukraine,Eastern Europe,Europe,3669
46302,Kashira,Moscow,Russia,Eastern Europe,Europe,3670
46311,Sidi Bel Abbes,Sidi Bel Abbes,Algeria,North Africa,Africa,3671
46316,Chernihiv,Chernihiv,Ukraine,Eastern Europe,Europe,3672
46325,Dire Dawa,Dire Dawa,Ethiopia,Eastern Africa,Africa,3673
46339,Melitopol',Zaporizhzhya,Ukraine,Eastern Europe,Europe,3674
46356,Red Deer,Alberta,Canada,Canada,USCA,3675
46405,Zielona Gora,Lubusz,Poland,Eastern Europe,Europe,3676
46426,Bata,Litoral,Equatorial Guinea,Central Africa,Africa,3677
46443,Qaraghandy,Qaraghandy,Kazakhstan,Central Asia,Asia Pacific,3678
46459,Piotrkow Trybunalski,Lodz,Poland,Eastern Europe,Europe,3679
46489,Roodepoort,Gauteng,South Africa,Southern Africa,Africa,3680
46511,Pestovo,Novgorod,Russia,Eastern Europe,Europe,3681
46580,Midyat,Mardin,Turkey,Western Asia,Asia Pacific,3682
46603,Olomouc,Olomouc,Czech Republic,Eastern Europe,Europe,3683
46620,Chalinze,Pwani,Tanzania,Eastern Africa,Africa,3684
46622,Luhans'k,Luhans'k,Ukraine,Eastern Europe,Europe,3685
46624,Qazvin,Qazvin,Iran,Southern Asia,Asia Pacific,3686
46631,Volksrust,Mpumalanga,South Africa,Southern Africa,Africa,3687
46636,Maroua,Extreme-Nord,Cameroon,Central Africa,Africa,3688
46701,Arzgir,Stavropol',Russia,Eastern Europe,Europe,3689
46744,Maxixe,Inhambane,Mozambique,Eastern Africa,Africa,3690
46756,Khomeynishahr,Esfahan,Iran,Southern Asia,Asia Pacific,3691
46856,Uvarovo,Tambov,Russia,Eastern Europe,Europe,3692
46885,Mardin,Mardin,Turkey,Western Asia,Asia Pacific,3693
46889,Hadera,Haifa,Israel,Western Asia,Asia Pacific,3694
46890,Burgas,Burgas,Bulgaria,Eastern Europe,Europe,3695
46906,Abakaliki,Ebonyi,Nigeria,Western Africa,Africa,3696
46925,Ibb,Ibb,Yemen,Western Asia,Asia Pacific,3697
46967,Targu Mures,Mures,Romania,Eastern Europe,Europe,3698
46992,Owo,Ondo,Nigeria,Western Africa,Africa,3699
46996,Stara Zagora,Stara Zagora,Bulgaria,Eastern Europe,Europe,3700
47004,Pila,Greater Poland,Poland,Eastern Europe,Europe,3701
47030,Kalisz,Greater Poland,Poland,Eastern Europe,Europe,3702
47054,Settat,Chaouia-Ouardigha,Morocco,North Africa,Africa,3703
47093,Ostrava,Moravian-Silesian,Czech Republic,Eastern Europe,Europe,3704
47098,Roman,Neamt,Romania,Eastern Europe,Europe,3705
47102,Kaspiysk,Dagestan,Russia,Eastern Europe,Europe,3706
47111,Marsabit,Eastern,Kenya,Eastern Africa,Africa,3707
47112,Longueuil,Quebec,Canada,Canada,USCA,3708
47149,Ramnicu Valcea,Valcea,Romania,Eastern Europe,Europe,3709
47163,Kadoma,Mashonaland West,Zimbabwe,Eastern Africa,Africa,3710
47197,Opole,Opole,Poland,Eastern Europe,Europe,3711
47218,Myslowice,Silesia,Poland,Eastern Europe,Europe,3712
47235,Makeni,Northern,Sierra Leone,Western Africa,Africa,3713
47277,Burlington,Ontario,Canada,Canada,USCA,3714
47360,Kilis,Kilis,Turkey,Western Asia,Asia Pacific,3715
47378,Berdychiv,Zhytomyr,Ukraine,Eastern Europe,Europe,3716
47388,Obninsk,Kaluga,Russia,Eastern Europe,Europe,3717
47391,Parakou,Borgou,Benin,Western Africa,Africa,3718
47396,Kumba,Sud-Ouest,Cameroon,Central Africa,Africa,3719
47398,Bingol,Bingol,Turkey,Western Asia,Asia Pacific,3720
47411,Gusau,Zamfara,Nigeria,Western Africa,Africa,3721
47427,Tripoli,North Lebanon,Lebanon,Western Asia,Asia Pacific,3722
47471,Lugoj,Timis,Romania,Eastern Europe,Europe,3723
47525,Mubi,Adamawa,Nigeria,Western Africa,Africa,3724
47529,Chalus,Mazandaran,Iran,Southern Asia,Asia Pacific,3725
47530,Gitarama,Southern,Rwanda,Eastern Africa,Africa,3726
47531,Idfu,Aswan,Egypt,North Africa,Africa,3727
47556,Victoria Falls,Matabeleland North,Zimbabwe,Eastern Africa,Africa,3728
